service,asset_class,symbol,classification,primary_value,bid,ask,age_seconds,timestamp_utc,timestamp_source,error_type,error_message,latency_ms,rpc_calls,notes
bidask,crypto,FLUIDUSDO,ok,,1.3847,1.3966999999999998,20.3,2026-09-24T14:43:41.496663+00:00,upstream,,,210,1,
bidask,crypto,FLUIDUSDT,ok,,1.3898823929566517,1.3911266072556172,0.4,2026-09-24T14:44:01.976992+00:00,upstream,,,274,1,
bidask,crypto,FOGOUSD,ok,,0.0064880947875231776,0.006508079610017509,1.6,2026-09-24T14:44:01.281405+00:00,upstream,,,228,1,
bidask,crypto,FOGOUSDC,ok,,0.006500000000000001,0.006510000000000001,3.7,2026-09-24T14:43:59.701249+00:00,upstream,,,254,1,
bidask,crypto,FOGOUSDT,ok,,0.006490005233919894,0.006509930822551269,2.5,2026-09-24T14:44:01.281405+00:00,upstream,,,272,1,
bidask,crypto,FORMUSD,ok,,0.3046341006589984,0.30521804350825726,0.6,2026-09-24T14:44:03.579625+00:00,upstream,,,262,1,
bidask,crypto,FORMUSDC,ok,,0.3042,0.3056,11.4,2026-09-24T14:43:53.196225+00:00,upstream,,,267,1,
bidask,crypto,FORMUSDT,ok,,0.3047208153687477,0.30531679925587524,0.5,2026-09-24T14:44:04.696705+00:00,upstream,,,273,1,
bidask,crypto,FORTHUSD,stale,,0.2926126482873168,0.2949154929681649,513.5,2026-09-24T14:35:32.080476+00:00,upstream,,,247,1,age 514s > 300s
bidask,crypto,FORTHUSDT,stale,,0.2927,0.295,513.9,2026-09-24T14:35:32.080476+00:00,upstream,,,248,1,age 514s > 300s
bidask,crypto,FORTUSD,ok,,0.015755360814598735,0.0157855098836622,1.2,2026-09-24T14:44:05.276229+00:00,upstream,,,282,1,
bidask,crypto,FORTUSDT,ok,,0.01576,0.01579,1.9,2026-09-24T14:44:05.276229+00:00,upstream,,,240,1,
bidask,crypto,FRXUSDETH,ok,,0.0003730104554830671,0.00037301184685625615,0.5,2026-09-24T14:44:07.698173+00:00,upstream,,,261,1,
bidask,crypto,FRXUSDEUR,ok,,0.8802999999999999,0.881,7.6,2026-09-24T14:44:01.065535+00:00,upstream,,,312,1,
bidask,crypto,FRXUSDHYPE,ok,,0.0107724956640705,0.0107808575094063,1.3,2026-09-24T14:44:07.800943+00:00,upstream,,,228,1,
bidask,crypto,FRXUSDUSD,ok,,0.9998056160056825,0.9999156185678059,4.0,2026-09-24T14:44:05.677346+00:00,upstream,,,356,1,
bidask,crypto,FRXUSDUSDT,ok,,1.0001000000000002,1.0002,0.8,2026-09-24T14:44:09.596294+00:00,upstream,,,474,1,
bidask,crypto,FTMEUR,error,,,,,,,BlocksizeAPIError[404],Bid/ask ticker FTMEUR not found in master stream,535,1,
bidask,crypto,FTMGUSD,stale,,0.0342,0.03780000000000001,4301.3,2026-09-24T13:32:30.171266+00:00,upstream,,,355,1,age 4301s > 300s
bidask,crypto,FTMUSD,stale,,0.0342,0.03780000000000001,4302.4,2026-09-24T13:32:30.171266+00:00,upstream,,,540,1,age 4302s > 300s
bidask,crypto,FTTUSD,ok,,0.2634583982323772,0.2653978909889764,13.6,2026-09-24T14:43:59.701249+00:00,upstream,,,357,1,
bidask,crypto,FTTUSDT,ok,,0.2635359982886512,0.26547340679919856,13.9,2026-09-24T14:43:59.701249+00:00,upstream,,,233,1,
bidask,crypto,FUELUSD,ok,,0.0008027636754260798,0.0008037714211240031,0.8,2026-09-24T14:44:13.296742+00:00,upstream,,,250,1,
bidask,crypto,FUELUSDT,ok,,0.000803,0.0008039999999999999,1.3,2026-09-24T14:44:13.296742+00:00,upstream,,,282,1,
bidask,crypto,FUSD,ok,,0.003726863608994302,0.0037289522499868366,1.5,2026-09-24T14:44:13.598843+00:00,upstream,,,264,1,
bidask,crypto,FWOGUSD,ok,,0.00672302081848118,0.006870046276074812,3.1,2026-09-24T14:44:12.896054+00:00,upstream,,,271,1,
bidask,crypto,FWOGUSDT,ok,,0.006725,0.0068720000000000005,3.6,2026-09-24T14:44:12.896054+00:00,upstream,,,255,1,
bidask,crypto,FXSUSD,ok,,0.2871404586394733,0.2879227494458941,1.0,2026-09-24T14:44:15.698046+00:00,upstream,,,267,1,
bidask,crypto,FXSUSDT,ok,,0.2872219713142424,0.28800037517419524,0.8,2026-09-24T14:44:16.502031+00:00,upstream,,,253,1,
bidask,crypto,GALAEUR,ok,,0.0017701200041798893,0.0017804789097588792,1.1,2026-09-24T14:44:16.697500+00:00,upstream,,,218,1,
bidask,crypto,GALAUSD,ok,,0.002018447744061586,0.002021083399116209,0.6,2026-09-24T14:44:17.786858+00:00,upstream,,,377,1,
bidask,crypto,GALAUSDC,ok,,0.002019,0.00202,1.2,2026-09-24T14:44:17.786858+00:00,upstream,,,281,1,
bidask,crypto,GALAUSDO,ok,,0.0020179999999999994,0.002021,2.3,2026-09-24T14:44:16.996523+00:00,upstream,,,236,1,
bidask,crypto,GALAUSDT,ok,,0.002018989247695498,0.0020211388290462843,1.6,2026-09-24T14:44:18.196456+00:00,upstream,,,236,1,
bidask,crypto,GASEUR,ok,,1.2604,1.2653,15.0,2026-09-24T14:44:05.396112+00:00,upstream,,,248,1,
bidask,crypto,GASUSD,ok,,1.4344782915913368,1.4364132297474037,1.2,2026-09-24T14:44:19.795551+00:00,upstream,,,289,1,
bidask,crypto,GASUSDO,ok,,1.4338,1.4387000000000003,37.1,2026-09-24T14:43:44.195966+00:00,upstream,,,229,1,
bidask,crypto,GASUSDT,ok,,1.4348955603698281,1.4368166890249108,1.8,2026-09-24T14:44:19.795551+00:00,upstream,,,232,1,
bidask,crypto,GBPBTC,ok,,1.565540818424036e-05,1.56563591982128e-05,1.2,2026-09-24T14:44:20.896533+00:00,upstream,,,265,1,
bidask,crypto,GBPETH,ok,,0.0004928317620213988,0.0004928609097226672,0.9,2026-09-24T14:44:21.771959+00:00,upstream,,,273,1,
bidask,crypto,GBPSOL,ok,,0.01141031492469192,0.011414222120762471,17.6,2026-09-24T14:44:05.995958+00:00,upstream,,,267,1,
bidask,crypto,GBPUSDC,ok,,1.3213530655391121,1.3215276860050225,1.9,2026-09-24T14:44:22.771113+00:00,upstream,,,300,1,
bidask,crypto,GBPUSDT,ok,,1.321702352630188,1.321877065432915,23.3,2026-09-24T14:44:01.596101+00:00,upstream,,,245,1,
bidask,crypto,GEONUSD,ok,,319.4043852320034,320.0959328490889,1.3,2026-09-24T14:44:24.297683+00:00,upstream,,,246,1,
bidask,crypto,GEONUSDT,ok,,320.96,320.9700000000001,2.0,2026-09-24T14:44:24.098166+00:00,upstream,,,370,1,
bidask,crypto,GEVONUSD,ok,,940.6175774300523,943.8041733757995,0.3,2026-09-24T14:44:26.096577+00:00,upstream,,,265,1,
bidask,crypto,GEVONUSDT,ok,,943.16,943.1699999999998,0.8,2026-09-24T14:44:26.096577+00:00,upstream,,,282,1,
bidask,crypto,GFIUSD,ok,,0.05190000000000001,0.05260000000000001,20.3,2026-09-24T14:44:07.003316+00:00,upstream,,,236,1,
bidask,crypto,GFUSD,ok,,0.006120615096475995,0.006201953431552531,158.8,2026-09-24T14:41:49.000917+00:00,upstream,,,220,1,
bidask,crypto,GFUSDT,ok,,0.0061224,0.0062037,159.4,2026-09-24T14:41:49.000917+00:00,upstream,,,395,1,
bidask,crypto,GHOUSD,stale,,0.9993163975593939,1.0001261745866747,695.9,2026-09-24T14:32:53.095830+00:00,upstream,,,342,1,age 696s > 300s
bidask,crypto,GHOUSDT,stale,,0.9996,1.0004,696.2,2026-09-24T14:32:53.095830+00:00,upstream,,,269,1,age 696s > 300s
bidask,crypto,GHSTUSD,ok,,0.072,0.07239999999999999,1.6,2026-09-24T14:44:28.196508+00:00,upstream,,,256,1,
bidask,crypto,GIGAUSD,ok,,0.002349307173547318,0.002369324977151998,38.8,2026-09-24T14:43:51.496047+00:00,upstream,,,240,1,
bidask,crypto,GIGAUSDT,ok,,0.00235,0.00237,39.3,2026-09-24T14:43:51.496047+00:00,upstream,,,243,1,
bidask,crypto,GLDONUSD,ok,,389.8060183957698,390.2939871676593,0.8,2026-09-24T14:44:30.299154+00:00,upstream,,,255,1,
bidask,crypto,GLDONUSDT,ok,,389.9423590115918,390.3770202403338,1.5,2026-09-24T14:44:30.095911+00:00,upstream,,,264,1,
bidask,crypto,GLMEUR,ok,,0.11122999999999997,0.11160999999999999,10.3,2026-09-24T14:44:22.790668+00:00,upstream,,,261,1,
bidask,crypto,GLMRUSD,ok,,0.0067369926365189155,0.0067500562841751035,2.9,2026-09-24T14:44:30.753202+00:00,upstream,,,288,1,
bidask,crypto,GLMRUSDT,ok,,0.006739,0.006752,3.4,2026-09-24T14:44:30.753202+00:00,upstream,,,292,1,
bidask,crypto,GLMUSD,ok,,0.12639271801480248,0.12660367326234798,4.1,2026-09-24T14:44:30.753202+00:00,upstream,,,492,1,
bidask,crypto,GLMUSDO,ok,,0.12645,0.12693,12.9,2026-09-24T14:44:22.268619+00:00,upstream,,,346,1,
bidask,crypto,GLMUSDT,ok,,0.12643043514136335,0.12664018656092793,4.9,2026-09-24T14:44:30.753202+00:00,upstream,,,252,1,
bidask,crypto,GLWBUSD,ok,,152.9654571901462,153.1169451235803,1.1,2026-09-24T14:44:34.997363+00:00,upstream,,,228,1,
bidask,crypto,GLWBUSDT,ok,,153.04,153.16,0.8,2026-09-24T14:44:35.896817+00:00,upstream,,,268,1,
bidask,crypto,GLWONUSD,ok,,152.897584,153.252504,0.9,2026-09-24T14:44:36.296351+00:00,upstream,,,241,1,
bidask,crypto,GLWONUSDT,ok,,153.31,153.32,8.7,2026-09-24T14:44:29.096149+00:00,upstream,,,358,1,
bidask,crypto,GMCI30USD,ok,,142.233753472118,142.5185057313214,0.7,2026-09-24T14:44:38.285224+00:00,upstream,,,268,1,
bidask,crypto,GMEONUSD,ok,,24.288120999999997,24.351897,1.1,2026-09-24T14:44:38.285224+00:00,upstream,,,292,1,
bidask,crypto,GMEONUSDT,ok,,24.739999999999995,24.749999999999996,0.7,2026-09-24T14:44:39.197133+00:00,upstream,,,287,1,
bidask,crypto,GML2USD,ok,,18.00897597748238,18.0450299834433,0.6,2026-09-24T14:44:40.297988+00:00,upstream,,,247,1,
bidask,crypto,GMMEMEUSD,ok,,90.54464119426667,90.72591174720816,0.8,2026-09-24T14:44:40.297988+00:00,upstream,,,231,1,
bidask,crypto,GMSOLUSD,ok,,32.3692137269929,32.43401695767758,0.3,2026-09-24T14:44:41.386083+00:00,upstream,,,243,1,
bidask,crypto,GMTEUR,ok,,0.007513,0.007545999999999999,1.8,2026-09-24T14:44:40.283572+00:00,upstream,,,240,1,
bidask,crypto,GMTUSD,ok,,0.008547957036332132,0.008557976897489215,0.6,2026-09-24T14:44:42.196778+00:00,upstream,,,361,1,
bidask,crypto,GMTUSDC,ok,,0.00856,0.00857,4.0,2026-09-24T14:44:39.521879+00:00,upstream,,,480,1,
bidask,crypto,GMTUSDO,ok,,0.00854,0.008613,4.4,2026-09-24T14:44:39.400990+00:00,upstream,,,289,1,
bidask,crypto,GMTUSDT,ok,,0.008550440289523044,0.008560377432890792,2.2,2026-09-24T14:44:42.196778+00:00,upstream,,,297,1,
bidask,crypto,GMXEUR,ok,,7.130049662148517,7.1604767355307475,0.6,2026-09-24T14:44:44.296173+00:00,upstream,,,256,1,
bidask,crypto,GNOEUR,ok,,101.69,102.7,15.6,2026-09-24T14:44:30.500899+00:00,upstream,,,224,1,
bidask,crypto,GNOUSD,ok,,114.35,116.09000000000002,3.0,2026-09-24T14:44:43.591485+00:00,upstream,,,238,1,
bidask,crypto,GNOUSDT,ok,,115.33999999999999,115.61,6.2,2026-09-24T14:44:40.798781+00:00,upstream,,,220,1,
bidask,crypto,GNSUSD,ok,,0.4688445739402507,0.46988750717564465,0.5,2026-09-24T14:44:47.096742+00:00,upstream,,,247,1,
bidask,crypto,GNSUSDT,ok,,0.4689807327201945,0.4700192672798053,0.8,2026-09-24T14:44:47.096742+00:00,upstream,,,245,1,
bidask,crypto,GOATUSD,ok,,0.019550274487712578,0.019592598520427905,1.6,2026-09-24T14:44:46.797690+00:00,upstream,,,273,1,
bidask,crypto,GOATUSDT,ok,,0.01955595354441733,0.01959809383377864,2.0,2026-09-24T14:44:46.797690+00:00,upstream,,,367,1,
bidask,crypto,GODSUSD,ok,,0.02579239409192229,0.02580264924389613,67.0,2026-09-24T14:43:42.195796+00:00,upstream,,,274,1,
bidask,crypto,GODSUSDT,ok,,0.025800000000000003,0.02581,67.7,2026-09-24T14:43:42.195796+00:00,upstream,,,293,1,
bidask,crypto,GOLDUSD,ok,,4257.863484205059,4258.006047172778,0.6,2026-09-24T14:44:49.595828+00:00,upstream,,,277,1,
bidask,crypto,GOLDUSDT,ok,,4259.1,4259.199999999999,0.5,2026-09-24T14:44:50.001020+00:00,upstream,,,226,1,
bidask,crypto,GOOGLBUSD,ok,,338.35173829374605,338.3851143838923,1.2,2026-09-24T14:44:49.795256+00:00,upstream,,,236,1,
bidask,crypto,GOOGLBUSDT,ok,,338.45000000000005,338.48,1.9,2026-09-24T14:44:49.795256+00:00,upstream,,,233,1,
bidask,crypto,GOOGLONUSD,ok,,338.10382054199454,338.546267209682,0.3,2026-09-24T14:44:51.699494+00:00,upstream,,,309,1,
bidask,crypto,GOOGLONUSDT,ok,,339.1538741212868,339.3655119471904,0.3,2026-09-24T14:44:52.296860+00:00,upstream,,,254,1,
bidask,crypto,GPSUSD,ok,,0.011377111488495543,0.011396214430813395,1.4,2026-09-24T14:44:52.395998+00:00,upstream,,,248,1,
bidask,crypto,GPSUSDC,ok,,0.011380000000000001,0.011400000000000002,2.9,2026-09-24T14:44:51.497191+00:00,upstream,,,257,1,
bidask,crypto,GPSUSDT,ok,,0.011380414955050246,0.011399409416920359,2.5,2026-09-24T14:44:52.395998+00:00,upstream,,,226,1,
bidask,crypto,GRAMEUR,ok,,1.25,1.2550000000000001,14.3,2026-09-24T14:44:40.896154+00:00,upstream,,,251,1,
bidask,crypto,GRAMFDUSD,ok,,1.426,1.427,12.8,2026-09-24T14:44:42.871068+00:00,upstream,,,259,1,
bidask,crypto,GRAMFRXUSD,ok,,1.4230000000000003,1.426,5.1,2026-09-24T14:44:51.303770+00:00,upstream,,,293,1,
bidask,crypto,GRAMUSD,ok,,1.4245127997215223,1.4255334110646987,1.4,2026-09-24T14:44:55.798716+00:00,upstream,,,276,1,
bidask,crypto,GRAMUSD1,ok,,1.4249999999999998,1.428,1.2,2026-09-24T14:44:56.399087+00:00,upstream,,,303,1,
bidask,crypto,GRAMUSDC,ok,,1.424,1.425,2.2,2026-09-24T14:44:55.798716+00:00,upstream,,,218,1,
bidask,crypto,GRAMUSDO,ok,,1.4220000000000002,1.4270000000000003,17.8,2026-09-24T14:44:40.896154+00:00,upstream,,,418,1,
bidask,crypto,GRAMUSDT,ok,,1.4249792843972986,1.4259787395614514,1.0,2026-09-24T14:44:58.496521+00:00,upstream,,,493,1,
bidask,crypto,GRAMUSDX,ok,,1.423,1.4249999999999998,2.1,2026-09-24T14:44:57.596195+00:00,upstream,,,243,1,
bidask,crypto,GRASSUSD,ok,,0.4342269158519574,0.43463020761233184,0.4,2026-09-24T14:44:59.709211+00:00,upstream,,,216,1,
bidask,crypto,GRASSUSDT,ok,,0.4343515659812991,0.43475053734773167,0.9,2026-09-24T14:44:59.709211+00:00,upstream,,,264,1,
bidask,crypto,GRIFFAINUSD,ok,,0.01510566645226501,0.015145806480265851,2.9,2026-09-24T14:44:58.297233+00:00,upstream,,,289,1,
bidask,crypto,GRIFFAINUSDT,ok,,0.01511,0.01515,3.4,2026-09-24T14:44:58.297233+00:00,upstream,,,277,1,
bidask,crypto,GRTEUR,ok,,0.02279,0.022840000000000003,0.8,2026-09-24T14:45:01.423339+00:00,upstream,,,251,1,
bidask,crypto,GRTGBP,ok,,0.019589999999999996,0.01969,1.5,2026-09-24T14:45:01.398387+00:00,upstream,,,346,1,
bidask,crypto,GRTGUSD,ok,,0.0245,0.026100000000000005,2.0,2026-09-24T14:45:01.423339+00:00,upstream,,,313,1,
bidask,crypto,GRTUSD,ok,,0.025922914506599375,0.02597131735603396,0.8,2026-09-24T14:45:03.081540+00:00,upstream,,,286,1,
bidask,crypto,GRTUSDC,ok,,0.02591,0.02598,2.1,2026-09-24T14:45:02.286505+00:00,upstream,,,243,1,
bidask,crypto,GRTUSDT,ok,,0.025923509113980996,0.025963509324133785,1.7,2026-09-24T14:45:03.081540+00:00,upstream,,,292,1,
bidask,crypto,GSBUSD,ok,,920.6026425045868,920.6218484012823,16.3,2026-09-24T14:44:49.096607+00:00,upstream,,,309,1,
bidask,crypto,GSBUSDT,ok,,920.8700000000001,920.88,16.8,2026-09-24T14:44:49.096607+00:00,upstream,,,230,1,
bidask,crypto,GSTEUR,ok,,0.00098,0.00103,14.4,2026-09-24T14:44:52.395998+00:00,upstream,,,476,1,
bidask,crypto,GSTUSD,ok,,0.00112,0.00114,1.3,2026-09-24T14:45:06.084334+00:00,upstream,,,337,1,
bidask,crypto,GTBTCFBTCI,stale,,1.0041289999999998,1.0041689999999999,971.1,2026-09-24T14:28:57.752636+00:00,upstream,,,626,1,age 971s > 300s
bidask,crypto,GTBTCUSD,stale,,84742.17829748295,85072.43626582723,324.8,2026-09-24T14:39:44.499390+00:00,upstream,,,448,1,age 325s > 300s
bidask,crypto,GTBTCUSDT,stale,,84766.1,85095.60000000002,325.6,2026-09-24T14:39:44.499390+00:00,upstream,,,246,1,age 326s > 300s
bidask,crypto,GTCEUR,ok,,0.0753,0.0763,28.6,2026-09-24T14:44:42.076992+00:00,upstream,,,465,1,
bidask,crypto,GTCUSD,ok,,0.0856653638169666,0.08596562469598877,10.0,2026-09-24T14:45:00.972623+00:00,upstream,,,266,1,
bidask,crypto,GTCUSDT,ok,,0.08570000988323784,0.08592575874521466,10.6,2026-09-24T14:45:00.972623+00:00,upstream,,,320,1,
bidask,crypto,GTFBTCI,ok,,0.00012727,0.00012760999999999998,10.4,2026-09-24T14:45:01.941994+00:00,upstream,,,290,1,
bidask,crypto,GTUSD,ok,,10.736921756424598,10.74702639027612,1.5,2026-09-24T14:45:11.096530+00:00,upstream,,,263,1,
bidask,crypto,GTUSDT,ok,,10.74,10.75,1.9,2026-09-24T14:45:11.096530+00:00,upstream,,,302,1,
bidask,crypto,GUNUSD,ok,,0.0030373468630907298,0.0030523782391240813,0.9,2026-09-24T14:45:12.496124+00:00,upstream,,,248,1,
bidask,crypto,GUNUSDC,ok,,0.00304,0.00305,1.4,2026-09-24T14:45:12.496124+00:00,upstream,,,260,1,
bidask,crypto,GUNUSDT,ok,,0.0030301569563299015,0.00304098366552534,2.2,2026-09-24T14:45:12.496124+00:00,upstream,,,443,1,
bidask,crypto,GUSD,ok,,0.005608388320460668,0.005618441647591668,5.7,2026-09-24T14:45:09.497950+00:00,upstream,,,449,1,
bidask,crypto,GUSDUSDT,stale,,0.9639576244228304,1.011101898849366,15396.5,2026-09-24T10:28:39.446446+00:00,upstream,,,314,1,age 15397s > 300s
bidask,crypto,HAEDALUSD,ok,,0.020693408739306668,0.020745031344345514,1.9,2026-09-24T14:45:14.797701+00:00,upstream,,,340,1,
bidask,crypto,HAEDALUSDT,ok,,0.020699425539063097,0.020750855584970685,2.4,2026-09-24T14:45:14.797701+00:00,upstream,,,251,1,
bidask,crypto,HBARBNB,ok,,0.00012056,0.00012071000000000001,0.8,2026-09-24T14:45:16.899798+00:00,upstream,,,257,1,
bidask,crypto,HBARBTC,ok,,1.11e-06,1.1199999999999999e-06,29.8,2026-09-24T14:44:48.385221+00:00,upstream,,,242,1,
bidask,crypto,HBARUSD,ok,,0.0941488061503891,0.09417770884436559,0.8,2026-09-24T14:45:17.897022+00:00,upstream,,,282,1,
bidask,crypto,HBARUSDC,ok,,0.09413774302267255,0.09418774302289842,1.5,2026-09-24T14:45:17.693539+00:00,upstream,,,252,1,
bidask,crypto,HBARUSDT,ok,,0.09428991974789099,0.09430074302680591,0.8,2026-09-24T14:45:18.900826+00:00,upstream,,,368,1,
bidask,crypto,HEMIUSD,ok,,0.006265178380172384,0.006272239085492565,1.0,2026-09-24T14:45:21.462853+00:00,upstream,,,685,1,
bidask,crypto,HEMIUSDT,ok,,0.006261,0.006271,1.4,2026-09-24T14:45:22.198775+00:00,upstream,,,606,1,
bidask,crypto,HFTUSD,ok,,0.006198222218494392,0.006249270104807873,21.2,2026-09-24T14:45:02.897314+00:00,upstream,,,472,1,
bidask,crypto,HFTUSDT,ok,,0.006207,0.006269,2.8,2026-09-24T14:43:37.898251+00:00,upstream,,,448,1,
bidask,crypto,HFUNUSD,ok,,14.524987466997102,14.52740979162463,5.4,2026-09-24T14:43:37.096476+00:00,upstream,,,838,1,
bidask,crypto,HFUNUSDC,ok,,14.527,14.528000000000002,1.4,2026-09-24T14:43:42.396125+00:00,upstream,,,878,1,
bidask,crypto,HIGHUSD,ok,,0.03199055698582618,0.03229079145756857,56.5,2026-09-24T14:42:47.601724+00:00,upstream,,,377,1,
bidask,crypto,HIGHUSDT,ok,,0.031999999999999994,0.0323,57.3,2026-09-24T14:42:47.601724+00:00,upstream,,,234,1,
bidask,crypto,HIPPOUSD,ok,,0.0001292618820188198,0.00013076274781486302,3.3,2026-09-24T14:43:42.396125+00:00,upstream,,,254,1,
bidask,crypto,HIPPOUSDT,ok,,0.00012929999999999997,0.00013079999999999998,4.0,2026-09-24T14:43:42.396125+00:00,upstream,,,366,1,
bidask,crypto,HMSTREUR,ok,,0.0001553,0.0001573,4.6,2026-09-24T14:43:42.295940+00:00,upstream,,,353,1,
bidask,crypto,HMSTRUSD,ok,,0.000177650337323453,0.00017783921562848103,2.4,2026-09-24T14:43:45.001773+00:00,upstream,,,288,1,
bidask,crypto,HMSTRUSDC,ok,,0.0001777,0.00017780000000000004,5.5,2026-09-24T14:43:42.396125+00:00,upstream,,,245,1,
bidask,crypto,HMSTRUSDO,ok,,0.0001775,0.0001787,48.4,2026-09-24T14:43:00.196269+00:00,upstream,,,412,1,
bidask,crypto,HMSTRUSDT,ok,,0.00017770000056971554,0.000177895767369941,0.6,2026-09-24T14:43:48.396916+00:00,upstream,,,288,1,
bidask,crypto,HNTUSD,ok,,0.5086488831397008,0.5098425366278897,1.4,2026-09-24T14:43:48.198588+00:00,upstream,,,362,1,
bidask,crypto,HNTUSDT,ok,,0.5087988537846755,0.5099877578311944,1.7,2026-09-24T14:43:48.198588+00:00,upstream,,,271,1,
bidask,crypto,HOLOUSD,ok,,0.06707415115498963,0.06718648005869393,0.8,2026-09-24T14:43:49.586248+00:00,upstream,,,299,1,
bidask,crypto,HOLOUSDC,ok,,0.0671,0.0672,48.3,2026-09-24T14:43:02.665960+00:00,upstream,,,272,1,
bidask,crypto,HOLOUSDT,ok,,0.06709416797739512,0.06720890485694211,0.4,2026-09-24T14:43:50.703208+00:00,upstream,,,255,1,
bidask,crypto,HOMEUSD,ok,,0.0063612250242973765,0.006378394845065184,0.3,2026-09-24T14:43:51.296663+00:00,upstream,,,242,1,
bidask,crypto,HOMEUSDC,ok,,0.006359999999999999,0.006379999999999999,0.5,2026-09-24T14:43:51.600140+00:00,upstream,,,304,1,
bidask,crypto,HOMEUSDT,ok,,0.006369803004796963,0.006379701671836323,1.0,2026-09-24T14:43:51.396365+00:00,upstream,,,267,1,
bidask,crypto,HOODBUSD,ok,,122.32162104452262,122.40889352861801,0.6,2026-09-24T14:43:53.275514+00:00,upstream,,,229,1,
bidask,crypto,HOODBUSDT,ok,,122.37654680566077,122.46461886995952,0.5,2026-09-24T14:43:53.931344+00:00,upstream,,,259,1,
bidask,crypto,HOODONUSD,ok,,121.86704596778065,122.37213586078003,0.3,2026-09-24T14:43:54.496217+00:00,upstream,,,297,1,
bidask,crypto,HOODONUSDT,ok,,122.3939177153588,122.55692277020484,0.5,2026-09-24T14:43:55.096817+00:00,upstream,,,310,1,
bidask,crypto,HOPRUSD,stale,,0.012935,0.013301,777.9,2026-09-24T14:30:58.787232+00:00,upstream,,,260,1,age 778s > 300s
bidask,crypto,HOTUSD,ok,,0.00043287208928033903,0.0004338761338745238,31.4,2026-09-24T14:43:25.892248+00:00,upstream,,,294,1,
bidask,crypto,HOTUSDT,ok,,0.00043299999999999995,0.00043399999999999987,31.9,2026-09-24T14:43:25.892248+00:00,upstream,,,255,1,
bidask,crypto,HSKUSD,ok,,0.09579864352723388,0.09596325907182737,5.1,2026-09-24T14:43:53.275514+00:00,upstream,,,300,1,
bidask,crypto,HSKUSDT,ok,,0.0958268935068386,0.09599059740575913,5.4,2026-09-24T14:43:53.275514+00:00,upstream,,,295,1,
bidask,crypto,HTUSD,ok,,0.14892606910789868,0.15405609728332817,53.8,2026-09-24T14:43:05.370405+00:00,upstream,,,247,1,
bidask,crypto,HTUSDT,ok,,0.14896999999999996,0.1541,54.5,2026-09-24T14:43:05.370405+00:00,upstream,,,343,1,
bidask,crypto,HUMAEUR,ok,,0.02143,0.02159,0.5,2026-09-24T14:44:00.381099+00:00,upstream,,,261,1,
bidask,crypto,HUMAUSD,ok,,0.02441202136567604,0.024511483749938594,0.4,2026-09-24T14:44:01.065535+00:00,upstream,,,310,1,
bidask,crypto,HUMAUSDC,ok,,0.02439,0.024549999999999995,1.0,2026-09-24T14:44:00.888013+00:00,upstream,,,241,1,
bidask,crypto,HUMAUSDO,ok,,0.02435,0.02449,0.7,2026-09-24T14:44:01.596101+00:00,upstream,,,252,1,
bidask,crypto,HUMAUSDT,ok,,0.02442869350998842,0.024499364199400152,0.3,2026-09-24T14:44:02.599915+00:00,upstream,,,238,1,
bidask,crypto,HUSD,ok,,0.06484766502736558,0.06499764812522818,1.5,2026-09-24T14:44:01.895856+00:00,upstream,,,263,1,
bidask,crypto,HYPERUSD,ok,,0.07535243843442446,0.07545978976779205,0.6,2026-09-24T14:44:04.096499+00:00,upstream,,,288,1,
bidask,crypto,HYPERUSDC,ok,,0.0753,0.07539999999999998,3.6,2026-09-24T14:44:01.596101+00:00,upstream,,,240,1,
bidask,crypto,HYPERUSDT,ok,,0.0753711786027497,0.075476407350513,0.8,2026-09-24T14:44:04.796262+00:00,upstream,,,243,1,
bidask,crypto,HYPEUSD,ok,,92.76834617115942,92.79406909081955,0.5,2026-09-24T14:44:05.588855+00:00,upstream,,,285,1,
bidask,crypto,HYPEUSDC,ok,,92.77999999999999,92.8,2.4,2026-09-24T14:44:04.297245+00:00,upstream,,,296,1,
bidask,crypto,HYPEUSDT,ok,,92.80223173563593,92.81402173693259,0.6,2026-09-24T14:44:06.730051+00:00,upstream,,,356,1,
bidask,crypto,IBMBUSD,ok,,227.033149809351,227.1253952165431,2.3,2026-09-24T14:44:05.396112+00:00,upstream,,,320,1,
bidask,crypto,IBMBUSDT,ok,,227.11,227.18999999999997,0.8,2026-09-24T14:44:07.396287+00:00,upstream,,,262,1,
bidask,crypto,IBMONUSD,ok,,226.91105099999996,227.329019,0.4,2026-09-24T14:44:08.296834+00:00,upstream,,,292,1,
bidask,crypto,IBMONUSDT,ok,,232.33,232.34,4.0,2026-09-24T14:44:05.115661+00:00,upstream,,,247,1,
bidask,crypto,ICPBTC,ok,,3.75e-05,3.76e-05,1.7,2026-09-24T14:44:08.535307+00:00,upstream,,,301,1,
bidask,crypto,ICPEUR,ok,,2.7810239580503837,2.7950239581355913,0.4,2026-09-24T14:44:10.350365+00:00,upstream,,,396,1,
bidask,crypto,ICPUSD,ok,,3.167021043708262,3.1694773000789307,0.5,2026-09-24T14:44:11.199882+00:00,upstream,,,353,1,
bidask,crypto,ICPUSDC,ok,,3.1670000000000003,3.170000000000001,0.4,2026-09-24T14:44:12.196142+00:00,upstream,,,375,1,
bidask,crypto,ICPUSDO,ok,,3.161,3.171,0.7,2026-09-24T14:44:12.595724+00:00,upstream,,,410,1,
